2182a_volt
-7.66068909e-08
-7.36065713e-08
-7.56067844e-08
-8.31075835e-08
-8.410769e-08
-6.26053992e-08
-6.96061451e-08
-6.01051328e-08
-7.11063049e-08
-7.76069975e-08
-6.11052394e-08
-7.41066245e-08
-7.41066245e-08
-8.16074237e-08
-6.96061451e-08
-7.61068376e-08
-6.4105559e-08
-8.16074237e-08
-7.01061983e-08
-7.81070507e-08
-6.56057188e-08
-7.36065713e-08
-7.56067844e-08
-7.16063582e-08
-6.91060918e-08
-8.26075302e-08
-6.61057721e-08
-8.71080097e-08
-7.3106518e-08
-5.56046533e-08
-6.56057188e-08
-6.21053459e-08
-8.71080097e-08
-7.11063049e-08
-8.71080097e-08
-7.51067311e-08
-6.96061451e-08
-7.66068909e-08
-6.86060385e-08
-7.56067844e-08
-7.46066778e-08
-7.76069975e-08
-7.96072106e-08
-8.21074769e-08
-8.06073171e-08
-6.31054525e-08
-6.71058787e-08
-8.7608063e-08
-5.91050263e-08
-6.61057721e-08
-7.86071851e-08
-6.96062282e-08
-8.21075572e-08
-7.81071319e-08
-7.2106494e-08
-6.76060156e-08
-7.46067598e-08
-8.26076103e-08
-7.71070256e-08
-6.81060688e-08
-7.36066535e-08
-8.31076635e-08
-7.76070787e-08
-8.41077698e-08
-7.71070256e-08
-7.16064409e-08
-8.76081419e-08
-7.56068661e-08
-6.41056435e-08
-9.7609205e-08
-6.11053245e-08
-7.16064409e-08
-7.2106494e-08
-4.71038361e-08
-7.01062814e-08
-7.5106813e-08
-6.66059093e-08
-7.66069724e-08
-6.61058561e-08
-6.66059093e-08
-7.76070787e-08
-7.96072914e-08
-7.31066003e-08
-6.46056967e-08
-6.66059093e-08
-8.21075572e-08
-6.81060688e-08
-7.01062814e-08
-8.26076103e-08
-7.5106813e-08
-6.16053777e-08
-7.66069724e-08
-7.11063877e-08
-6.61058561e-08
-8.61079824e-08
-7.56068661e-08
-6.76060156e-08
-8.4607823e-08
-7.11063877e-08
-8.01073445e-08
-8.26076103e-08
-7.5106813e-08
-8.51078761e-08
-6.96062282e-08
-7.66069724e-08
-9.7609205e-08
-9.16085672e-08
-5.71048993e-08
-7.81071319e-08
-7.76070787e-08
-5.96051651e-08
-7.56068661e-08
-6.51057498e-08
-4.6603783e-08
-6.41056435e-08
-7.71070256e-08
-6.91061751e-08
-5.21043677e-08
-8.76081419e-08
-8.91084332e-08
-6.26056264e-08
-6.51058912e-08
-7.16065796e-08
-6.41057853e-08
-6.7606156e-08
-6.61059971e-08
-6.96063678e-08
-6.66060501e-08
-7.76072152e-08
-5.81051497e-08
-8.36078507e-08
-6.16055205e-08
-7.66071092e-08
-6.51058912e-08
-8.16076388e-08
-6.86062619e-08
-9.01085391e-08
-7.21066326e-08
-6.81062089e-08
-8.71082214e-08
-9.76093335e-08
-8.81083273e-08
-7.11065267e-08
-8.51080096e-08
-9.71092806e-08
-8.66081684e-08
-7.16065796e-08
-7.26066856e-08
-8.36078507e-08
-7.21066326e-08
-6.66060501e-08
-7.71071622e-08
-7.66071092e-08
-8.11075859e-08
-8.36078507e-08
-6.86062619e-08
-7.16065796e-08
-5.56048849e-08
-7.31067385e-08
-8.11075859e-08
-5.66049909e-08
-7.66071092e-08
-5.61049379e-08
-7.41068444e-08
-6.7606156e-08
-8.31077977e-08
-6.46058382e-08
-7.51069504e-08
-5.71050438e-08
-7.01064208e-08
-8.06075329e-08
-7.86073211e-08
-7.26066856e-08
-6.66060501e-08
-6.16055205e-08
-7.11065267e-08
-7.81072681e-08
-8.06075329e-08
-7.11065267e-08
-7.41068444e-08
-5.96053086e-08
-7.61070563e-08
-6.96063678e-08
-8.36078507e-08
-7.81072681e-08
-8.26077448e-08
-6.51058912e-08
-8.010748e-08
-5.66049909e-08
-9.76093335e-08
-6.86062619e-08
-8.51080096e-08
-6.61059971e-08
-6.86062619e-08
-7.86073211e-08
-7.26066856e-08
-6.11054675e-08
-7.26066856e-08
-6.41057853e-08
-7.26066856e-08
-3.86032089e-08
-7.16066935e-08
-7.56071158e-08
-7.71072742e-08
-8.11076966e-08
-6.71062183e-08
-6.66061655e-08
-7.81073798e-08
-8.11076966e-08
-7.31068519e-08
-7.56071158e-08
-8.2607855e-08
-7.86074326e-08
-8.86084886e-08
-7.5107063e-08
-7.91074854e-08
-6.96064823e-08
-7.7607327e-08
-7.56071158e-08
-6.91064295e-08
-6.26057431e-08
-6.71062183e-08
-8.06076438e-08
-9.81094917e-08
-6.66061655e-08
-7.26067991e-08
-8.06076438e-08
-6.86063767e-08
-9.61092805e-08
-8.61082246e-08
-8.21078022e-08
-8.7608383e-08
-7.26067991e-08
-6.66061655e-08
-7.81073798e-08
-8.31079078e-08
-7.01065351e-08
-7.7607327e-08
-6.46059543e-08
-6.11055847e-08
-6.51060071e-08
-8.11076966e-08
-7.21067463e-08
-7.26067991e-08
-5.71051623e-08
-7.26067991e-08
-7.36069047e-08
-5.81052679e-08
-7.36069047e-08
-6.31057959e-08
-7.91074854e-08
-6.01054791e-08
-8.96085942e-08
-9.36090165e-08
-7.46070102e-08
-6.61061127e-08
-7.61071686e-08
-7.06065879e-08
-7.81073798e-08
-7.5107063e-08
-6.11055847e-08
-7.11066407e-08
-8.56081718e-08
-7.16066935e-08
-7.61071686e-08
-7.71072742e-08
-6.66061655e-08
-5.91053735e-08
-8.2607855e-08
-7.16067275e-08
-6.11056198e-08
-7.4607044e-08
-7.81074132e-08
-7.21067802e-08
-9.31089957e-08
-7.71073077e-08
-8.4608099e-08
-6.8606411e-08
-6.56060945e-08
-5.8605356e-08
-7.51070967e-08
-7.81074132e-08
-7.31068857e-08
-7.8607466e-08
-7.96075715e-08
-6.31058308e-08
-6.8606411e-08
-7.51070967e-08
-6.96065165e-08
-6.76063055e-08
-7.41069912e-08
-7.56071495e-08
-6.71062528e-08
-6.11056198e-08
-6.8606411e-08
-8.11077297e-08
-5.76052505e-08
-8.51081517e-08
-7.51070967e-08
-7.11066747e-08
-8.11077297e-08
-7.41069912e-08
-7.11066747e-08
-6.71062528e-08
-7.96075715e-08
-6.4605989e-08
-7.96075715e-08
-7.01065692e-08
-8.21078352e-08
-7.31068857e-08
-7.56071495e-08
-7.51070967e-08
-7.51070967e-08
-8.16077825e-08
-6.31058308e-08
-6.71062528e-08
-6.76063055e-08
-8.56082045e-08
-7.36069385e-08
-7.96075715e-08
-8.2607888e-08
-9.16088374e-08
-7.91075187e-08
-7.36069385e-08
-6.2605778e-08
-8.11077297e-08
-8.81084682e-08
-7.6607255e-08
-7.71073077e-08
-7.81074132e-08
-6.56060945e-08
-7.96075715e-08
-7.21067802e-08
-6.56060945e-08
-8.61082572e-08
-6.51060418e-08
-7.6607255e-08
-8.56082045e-08
-8.91085737e-08
-5.56050395e-08
-6.41059363e-08
-7.96075715e-08
-7.51070967e-08
-5.8605356e-08
-6.2605778e-08
-7.76073605e-08
-8.91085737e-08
-6.11056198e-08
-7.0606622e-08
-5.96054615e-08
-8.31079184e-08
-7.06065989e-08
-6.61061238e-08
-7.01065461e-08
-7.76073378e-08
-6.46059655e-08
-6.66061766e-08
-8.21078128e-08
-5.71051738e-08
-7.260681e-08
-7.96075489e-08
-6.66061766e-08
-7.56071267e-08
-8.66082879e-08
-6.76062822e-08
-8.06076545e-08
-8.61082351e-08
-5.81052793e-08
-8.91085518e-08
-6.86063877e-08
-6.36058599e-08
-6.81063349e-08
-8.51081295e-08
-8.56081823e-08
-8.36079712e-08
-5.96054377e-08
-7.260681e-08
-6.96064933e-08
-7.21067572e-08
-7.46070211e-08
-7.21067572e-08
-6.01054904e-08
-8.51081295e-08
-7.7107285e-08
-5.96054377e-08
-8.36079712e-08
-9.26089212e-08
-6.5606071e-08
-6.86063877e-08
-9.71093963e-08
-8.21078128e-08
-7.76073378e-08
-7.06065989e-08
-7.31068628e-08
-7.61071795e-08
-5.86053321e-08
-8.06076545e-08
-7.46070211e-08
-7.56071267e-08
-7.16067044e-08
-8.21078128e-08
-6.01054904e-08
-7.36069155e-08
-5.36048043e-08
-8.11077073e-08
-7.31068628e-08
-6.31058071e-08
-7.76073378e-08
-6.31058071e-08
-6.96064933e-08
-7.01065461e-08
-7.16067044e-08
-6.36058599e-08
-6.81063349e-08
-7.61071795e-08
-7.31068628e-08
-7.21067572e-08
-6.41059127e-08
-6.96064933e-08
-7.31066442e-08
-8.11074937e-08
-8.7608184e-08
-8.21075999e-08
-7.31066442e-08
-7.36066973e-08
-7.11064318e-08
-6.36056354e-08
-7.96073344e-08
-6.51057947e-08
-6.31055823e-08
-9.01084494e-08
-5.26044673e-08
-7.41067504e-08
-7.2106538e-08
-6.31055823e-08
-6.51057947e-08
-6.46057416e-08
-6.31055823e-08
-6.96062726e-08
-7.31066442e-08
-7.56069097e-08
-6.56058478e-08
-8.61080247e-08
-7.76071221e-08
-6.81061133e-08
-8.06074406e-08
-5.91051576e-08
-7.7107069e-08
-6.06053169e-08
-5.51047328e-08
-7.56069097e-08
-6.71060071e-08
-7.66070159e-08
-6.51057947e-08
-6.31055823e-08
-7.81071752e-08
-6.71060071e-08
-8.7608184e-08
-7.51068566e-08
-8.11074937e-08
-6.1605423e-08
-8.46078654e-08
-7.41067504e-08
-6.96062726e-08
-8.41078123e-08
-5.31045204e-08
-7.86072283e-08
-7.56069097e-08
-7.01063257e-08
-7.7107069e-08
-5.46046797e-08
-7.01063257e-08
-7.26065911e-08
-7.56069097e-08
-7.76071221e-08
-8.01073875e-08
-6.91062195e-08
-8.36077592e-08
-7.31066442e-08
-7.61069628e-08
-6.06053169e-08
-8.01073875e-08
-7.31066442e-08
-4.76039364e-08
-7.61069628e-08
-7.96073344e-08
-6.1605423e-08
-6.61059009e-08
-8.16075468e-08
-7.01063257e-08
-6.41056885e-08
-5.81050514e-08
-6.86061664e-08
-6.86061664e-08
-7.61069628e-08
-8.11074937e-08
-4.61037771e-08
-7.36066973e-08
-7.66070159e-08
-7.96073344e-08
-9.160861e-08
-7.76071234e-08
-6.21054776e-08
-6.21054776e-08
-7.76071234e-08
-9.01084508e-08
-5.01042033e-08
-5.86051059e-08
-7.41067518e-08
-7.26065925e-08
-4.51036724e-08
-8.56079729e-08
-7.76071234e-08
-7.61069642e-08
-6.41056899e-08
-6.91062209e-08
-5.46046812e-08
-7.36066987e-08
-7.5106858e-08
-7.71070703e-08
-8.46078667e-08
-6.26055307e-08
-5.86051059e-08
-6.06053183e-08
-6.26055307e-08
-5.26044688e-08
-7.16064863e-08
-7.0106327e-08
-6.21054776e-08
-9.56090348e-08
-6.66059554e-08
-7.5106858e-08
-6.91062209e-08
-7.86072296e-08
-7.46068049e-08
-7.61069642e-08
-5.86051059e-08
-5.86051059e-08
-6.21054776e-08
-6.76060616e-08
-5.71049466e-08
-6.61059023e-08
-8.6108026e-08
-7.66070173e-08
-6.66059554e-08
-8.21076013e-08
-7.96073358e-08
-7.96073358e-08
-7.56069111e-08
-7.91072827e-08
-6.81061147e-08
-7.11064332e-08
-6.86061678e-08
-7.66070173e-08
-8.51079198e-08
-8.41078136e-08
-5.61048405e-08
-8.11074951e-08
-7.91072827e-08
-7.21065394e-08
-9.01084508e-08
-7.5106858e-08
-6.81061147e-08
-6.71060085e-08
-6.71060085e-08
-6.41056899e-08
-7.0106327e-08
-5.51047343e-08
-8.56079729e-08
-6.86062063e-08
-7.21065775e-08
-5.51047742e-08
-9.2108699e-08
-6.01053046e-08
-7.76071609e-08
-5.61048803e-08
-9.06085399e-08
-7.41067897e-08
-6.36056759e-08
-6.36056759e-08
-6.61059411e-08
-5.81050924e-08
-7.06064184e-08
-8.51079565e-08
-7.96073731e-08
-8.06074792e-08
-7.36067366e-08
-7.91073201e-08
-4.91041378e-08
-7.16065245e-08
-6.91062593e-08
-7.8607267e-08
-6.61059411e-08
-6.81061532e-08
-7.06064184e-08
-8.56080096e-08
-9.31088051e-08
-7.51068957e-08
-8.16075852e-08
-7.31066836e-08
-8.36077974e-08
-7.76071609e-08
-8.86083278e-08
-7.76071609e-08
-6.66059941e-08
-9.01084869e-08
-7.16065245e-08
-8.51079565e-08
-6.81061532e-08
-6.76061002e-08
-7.01063654e-08
-7.16065245e-08
-6.5105835e-08
-7.21065775e-08
-8.11075322e-08
-6.71060471e-08
-6.96063123e-08
-7.61070018e-08
-4.11032892e-08
-7.31066836e-08
-6.41057289e-08
-7.76071609e-08
-6.71060471e-08
-6.06053576e-08
-7.61070018e-08
-8.86083278e-08
-7.31066836e-08
-8.26076913e-08
-7.26066306e-08
-5.41046681e-08
-5.81050924e-08
-7.46068427e-08
-7.31066836e-08
-7.06064184e-08
-8.31077444e-08
-7.71071079e-08
-6.36056759e-08
-6.26055698e-08
-8.06074792e-08
-8.01074261e-08
-8.46079035e-08
-6.91062593e-08
-7.8607267e-08
-6.16054637e-08
-8.61080626e-08
-6.66059941e-08
-8.06074792e-08
-6.96063123e-08
-8.46079035e-08
-7.71071079e-08
-7.46069223e-08
-7.11065518e-08
-8.06075573e-08
-7.96074515e-08
-7.96074515e-08
-7.81072927e-08
-7.36068164e-08
-5.11044348e-08
-7.21066576e-08
-8.2607769e-08
-7.76072398e-08
-6.16055462e-08
-6.91063401e-08
-7.6607134e-08
-6.46058638e-08
-8.2607769e-08
-5.71050699e-08
-7.91073986e-08
-6.9606393e-08
-7.36068164e-08
-6.76061813e-08
-7.81072927e-08
-7.11065518e-08
-6.46058638e-08
-8.86084041e-08
-8.56080866e-08
-6.36057579e-08
-5.16044878e-08
-1.04610098e-07
-7.86073456e-08
-5.96053345e-08
-7.11065518e-08
-7.21066576e-08
-5.0104329e-08
-8.81083512e-08
-7.51069752e-08
